rowid,artist,album,track,genre,release_year,null_response,duration_ms,time_signature,tempo,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,popularity,song_age,popularity_per_year
25120040,Berliner Philharmoniker,"Beethoven: Symphony No. 7, Op. 92","Beethoven: Symphony No. 7 in A Major, Op. 92: III. Presto - Assai meno presto",classical,1960,0,504400,,74.88,2,1,0.192,0.126,-20.424,0.0489,0.935,0.671,0.197,0.0894,1.0,66,0.0152
79753093,Alan Mills,Canada's Story in Song,The Golden Vanity,folk,1960,0,270120,,112.324,7,1,0.593,0.121,-16.663,0.076,0.888,0.0,0.0716,0.627,2.0,66,0.0303
55998523,Paul Smith,The Sound Of Music,My Favorite Things,ccm,1960,0,153853,,113.475,4,0,0.582,0.277,-21.688,0.0408,0.873,0.547,0.125,0.467,4.0,66,0.0606
48381844,Bola De Nieve,Este Si Es Bola (Digitally Remastered),Lacho,bolero,1960,0,117373,,72.998,9,1,0.706,0.0113,-19.282,0.0928,0.972,0.0,0.153,0.372,1.0,66,0.0152
6893514,London Symphony Orchestra,Copland: Super Hits,"Lincoln Portrait: Fellow Citizens, We Cannot Escape History - Excerpt",classical,1960,0,438507,,83.641,2,0,0.265,0.0943,-20.816,0.047,0.89,0.000307,0.0623,0.0906,6.0,66,0.0909
49919418,Grete Klitgaard,TætPå (Vol. 1),Fangens brev,dansktop,1960,0,196956,,46.423,5,1,0.389,0.0191,-23.326,0.0363,0.97,0.0,0.277,0.56,1.0,66,0.0152
7110779,Henry Mancini,The Blues and the Beat,Reflections,exotica,1960,0,50207,,89.324,9,0,0.176,0.144,-24.327,0.0406,0.973,0.896,0.128,0.0462,4.0,66,0.0606
207038771,Arthur Lyman,"Taboo, Vol. 2",Moon of Manakoora,exotica,1960,0,158867,,113.577,0,1,0.342,0.0711,-26.819,0.0396,0.932,0.877,0.118,0.0998,1.0,66,0.0152
89494254,Los Cinco Latinos,La Historia,Adiós Adiós Amor,bolero,1960,0,124186,,96.985,3,1,0.669,0.469,-10.689,0.0308,0.368,0.0,0.127,0.889,12.0,66,0.1818
2771518,Junior Wells,Little by Little / Come on in This House,Little by Little,blues,1960,0,153760,,112.685,1,0,0.613,0.559,-10.403,0.0425,0.709,0.000182,0.325,0.88,1.0,66,0.0152
97551644,Billy Mure,A String of Trumpets,Memories of You,exotica,1960,0,138127,,88.527,3,1,0.459,0.317,-9.661,0.0291,0.46,0.939,0.344,0.555,1.0,66,0.0152
34174130,Al Hirt,"Swingin' Dixie! At Dan's Pier 600 in New Orleans, Vol. 3",Dixieland One Step,big band,1960,0,211665,,120.262,8,1,0.581,0.481,-11.567,0.0817,0.765,0.184,0.604,0.873,2.0,66,0.0303
14544309,Miriam Makeba,"First Album: Rarity Music Pop, Vol. 175",Suliram,afropop,1960,0,164624,,110.75,0,1,0.345,0.232,-9.245,0.0327,0.977,2.34e-05,0.0895,0.359,2.0,66,0.0303
123243323,Tennessee Ernie Ford,Little Klinker...The Pup That Woke Santa Up,Little Klinker,christian country,1960,0,119240,,178.289,10,1,0.647,0.414,-8.449,0.0969,0.652,0.0,0.0946,0.959,1.0,66,0.0152
72293522,Ral Donner,I Don't Need You,Tell Me Why,doo-wop,1960,0,133000,,96.662,2,1,0.352,0.816,-5.534,0.0479,0.514,0.0281,0.169,0.899,1.0,66,0.0152
34825477,George Shearing Quintet,On The Sunny Side Of The Strip (Live),"Mambo Inn - Live At Cresendo Club, Los Angeles, 1958",cool jazz,1960,0,207773,,116.331,1,1,0.706,0.728,-11.794,0.0523,0.82,0.441,0.741,0.969,1.0,66,0.0152
168107463,The Cleveland Orchestra,"Mozart: Symphonies Nos. 35, 40 & 41","Symphony No. 40 in G Minor, K. 550: I. Molto allegro",classical,1960,0,492200,,101.543,7,0,0.297,0.256,-14.128,0.0363,0.932,0.851,0.0846,0.197,1.0,66,0.0152
60295748,Don Ralke,But You've Never Heard Gershwin with Bongos,Love Walked In,exotica,1960,0,195533,,112.434,7,1,0.602,0.136,-25.126,0.0566,0.706,0.00257,0.0638,0.649,1.0,66,0.0152
123464955,Dinah Shore,Dinah Sings Some Blues With Red,Someday Sweetheart,big band,1960,0,144507,,126.233,9,0,0.634,0.118,-16.057,0.039,0.943,4.03e-05,0.127,0.236,1.0,66,0.0152
14403790,Arthur Fiedler,The Great Classical Music #48 : Camille Saint-Saëns // Maurice Ravel // Georges Bizet,Carnevale degli Animali: VI. L'Elefante,classical,1960,0,103871,,101.747,3,1,0.552,0.0447,-26.356,0.0319,0.972,0.887,0.381,0.331,2.0,66,0.0303
13724654,Kurt Edelhagen,Holiday in Brazil,Canta Brasil,big band,1960,0,129867,,127.154,3,1,0.433,0.612,-8.084,0.041,0.455,0.0902,0.0799,0.547,3.0,66,0.0455
123766630,Nelson Riddle,Can Can,Montmart',exotica,1960,0,159173,,112.854,7,1,0.63,0.248,-12.587,0.03,0.271,0.00582,0.0621,0.599,2.0,66,0.0303
4353715,Philadelphia Orchestra,Orff: Carmina Burana,Carmina Burana: No. 13 Ego sum abbas,classical,1960,0,97133,,170.421,10,0,0.392,0.0934,-20.102,0.0835,0.939,0.0,0.157,0.189,1.0,66,0.0152
34850196,Jackie Gleason,Opiate d'Amour,Yesterdays,easy listening,1960,0,126773,,77.348,2,0,0.232,0.234,-20.066,0.0379,0.957,0.58,0.0999,0.0727,5.0,66,0.0758
15930829,The Tabernacle Choir at Temple Square,Rock of Ages - 30 Favorite Hymns (with The Philadelphia Brass Ensemble & Percussion & Alexander Schreiner),"O God, Our Help in Ages Past - Voice",choral,1960,0,119667,,100.067,0,1,0.236,0.0961,-18.822,0.0337,0.948,0.000152,0.149,0.401,15.0,66,0.2273
143846181,Philadelphia Orchestra,Ravel: Orchestral Music,"Le Tombeau de Couperin, M. 68a: No. 3, Menuet. Allegro moderato",classical,1960,0,303200,,80.284,7,1,0.188,0.0793,-20.041,0.0385,0.975,0.935,0.0616,0.0617,1.0,66,0.0152
49726382,Jean Ritchie,"British Traditional Ballads in the Southern Mountains, Volume 2",Gentle Fair Jenny,folk,1960,0,139667,,97.354,6,0,0.65,0.159,-12.488,0.12,0.988,0.0,0.0823,0.69,1.0,66,0.0152
123075198,Dominic Frontiere & His Orchestra,Love Eyes: The Moods Of Romance,Sensuous,exotica,1960,0,184947,,104.415,5,1,0.248,0.228,-17.129,0.0336,0.692,0.755,0.107,0.176,2.0,66,0.0303
64772589,Malvina Reynolds,Another County Heard From,Don't Talk to Me of Love,folk,1960,0,130173,,97.859,4,0,0.6,0.0363,-19.711,0.0658,0.849,0.0,0.32,0.581,2.0,66,0.0303
2835286,Pierre Tisserand,"Algérie : Révolution et guerre (Chants antimilitaristes français et des patriotes algériens, 1954-1962)",Nous aussi nous marchions,chanson,1960,0,168987,,120.726,6,0,0.58,0.239,-14.829,0.104,0.729,0.0,0.109,0.417,1.0,66,0.0152
113278530,Cuarteto Leo,Del Brazo Con la Suerte,Madrecita Mía,cuarteto,1960,0,182653,,169.688,5,1,0.375,0.556,-5.805,0.0405,0.42,0.0,0.0981,0.961,8.0,66,0.1212
124762068,Johnny Mathis,Johnny's Mood,How High the Moon,christmas,1960,0,205347,,140.65,8,1,0.182,0.477,-8.184,0.0358,0.772,0.000123,0.117,0.183,7.0,66,0.1061
7110791,Henry Mancini,The Blues and the Beat,The Windmill Siege,exotica,1960,0,263811,,120.083,9,0,0.57,0.221,-17.357,0.0677,0.936,0.901,0.111,0.371,3.0,66,0.0455
134813905,Bhimsen Joshi,Abhanga Vani,Sanvale Sundar Roop Manohar,bhajan,1960,0,354733,,84.121,2,0,0.487,0.373,-16.523,0.0288,0.648,0.0,0.144,0.552,33.0,66,0.5
63388842,Flatt & Scruggs,Songs of Glory,Joy Bells,bluegrass,1960,0,140533,,113.769,7,1,0.523,0.474,-11.492,0.0289,0.511,0.00482,0.205,0.796,1.0,66,0.0152
44126208,Hebe Camargo,Sou Eu,Quem É,bossa nova,1960,0,156827,,103.019,11,0,0.467,0.441,-9.233,0.03,0.937,8.21e-05,0.182,0.392,3.0,66,0.0455
25478533,Mahendra Kapoor,Jis Desh Men Ganga Behti Hai (Original Motion Picture Soundtrack),Ham Bhi Hain Tum Bhi Ho,bhajan,1960,0,468036,,82.196,5,1,0.455,0.557,-10.606,0.135,0.889,6.47e-05,0.312,0.865,11.0,66,0.1667
25196038,Gunter Kehr,"J.S. Bach: Orchestral Suites Nos. 1-4, BWV 1066-1069","Orchestral Suite No. 4 in D Major, BWV 1069: II. Bourrées I & II",classical,1960,0,189507,,180.506,11,0,0.259,0.307,-12.032,0.0356,0.859,0.789,0.243,0.716,1.0,66,0.0152
48763047,Jesse Belvin,Mr. Easy,Angel Eyes,doo-wop,1960,0,195640,,91.912,5,1,0.323,0.172,-18.734,0.0335,0.766,1.94e-05,0.12,0.202,2.0,66,0.0303
6788668,Les Baxter,The Sacred Idol,Gardens Of The Moon,exotica,1960,0,182360,,138.503,7,1,0.239,0.189,-19.1,0.0354,0.967,0.515,0.166,0.0696,20.0,66,0.303
88636037,The Video All-Stars,Swingin' Things from Can-Can (Remastered from the Original Somerset Tapes),Just One of Those Things,exotica,1960,0,184555,,115.55,8,1,0.625,0.425,-15.261,0.0416,0.632,0.775,0.273,0.757,1.0,66,0.0152
102126615,Ary Lobo,Cheguei Na Lua,Baião Da Vassoura,forró,1960,0,119133,,100.737,4,1,0.69,0.834,-6.213,0.0541,0.57,0.0,0.394,0.967,2.0,66,0.0303
74808632,Lightnin' Slim,Lightning Slim presents Rooster Blues,Lightnin' Blues,blues,1960,0,177613,,136.187,0,1,0.67,0.303,-10.9,0.163,0.934,0.000121,0.139,0.571,2.0,66,0.0303
754270,Neil Sedaka,Circulate (Expanded Edition),Look Inside Your Heart,doo-wop,1960,0,192067,,136.314,9,1,0.541,0.788,-5.513,0.0311,0.147,0.0,0.685,0.958,13.0,66,0.197
79415696,Astrid Lindgren Deutsch,"Wichtel, Wunder, Winterzauber (Die schönsten Wichtelgeschichten von Astrid Lindgren, Sven Nordqvist u. a.)","Kapitel 12.2 - Wichtel, Wunder, Winterzauber",children's music,1960,0,222900,,91.757,6,1,0.66,0.392,-14.022,0.951,0.169,0.0,0.172,0.488,2.0,66,0.0303
62167010,Tak Shindo,Brass And Bamboo,No Place To Go,exotica,1960,0,201413,,80.66,0,1,0.256,0.221,-16.137,0.0295,0.173,0.785,0.176,0.134,4.0,66,0.0606
125067273,Lucho Barrios,Poquita fe,¿Por qué me haces sufrir?,bolero,1960,0,190600,,106.829,9,1,0.803,0.676,-7.065,0.0621,0.589,0.0034,0.0938,0.812,1.0,66,0.0152
47285302,Bourvil,La ballade irlandaise (Un oranger),Salade de fruits,chanson,1960,0,195280,,116.319,7,1,0.765,0.32,-9.214,0.0712,0.369,2.47e-06,0.129,0.824,2.0,66,0.0303
6767021,Hugo Montenegro,Boogie Woogie & Bongos,The Fives,exotica,1960,0,167120,,126.914,3,0,0.661,0.485,-18.01,0.196,0.93,0.855,0.278,0.727,1.0,66,0.0152
79813728,Mona Fong,Mona Fong Meets Carding Cruz,I Gotta Love You,exotica,1960,0,169987,,138.697,8,1,0.64,0.529,-9.189,0.0474,0.77,0.0,0.381,0.893,3.0,66,0.0455
4352331,Philadelphia Orchestra,Orff: Carmina Burana [Expanded Edition],Carmina Burana (Cantiones Profanae): Floret Silva,classical,1960,0,195773,,86.667,7,1,0.232,0.0378,-26.641,0.0345,0.972,0.804,0.152,0.156,1.0,66,0.0152
47362945,Dalida,Les enfants du Pirée,Va petite étoile,chanson,1960,0,142040,,125.746,2,1,0.753,0.267,-11.572,0.124,0.767,0.0,0.175,0.692,3.0,66,0.0455
150117507,Pedro Laza Y Sus Pelayeros,Fandango,Cero Treinta y Nueve - Instrumental,cumbia,1960,0,157787,,92.423,10,1,0.56,0.653,-6.543,0.0872,0.0798,0.401,0.152,0.944,20.0,66,0.303
96799839,The Brothers Four,Rally 'Round!,Marianne,folk,1960,0,142547,,124.092,9,1,0.673,0.419,-13.552,0.0883,0.767,0.0,0.229,0.924,5.0,66,0.0758
15687843,Big Bill Broonzy,The Big Bill Broonzy Story,Louise Blues,blues,1960,0,202600,,74.936,2,1,0.685,0.0754,-13.472,0.0926,0.809,1.09e-06,0.204,0.3,1.0,66,0.0152
240531253,Claudio Arrau,"Beethoven: Concerto pour piano No. 5, Op. 73, ""L'empereur"" (Remastered, Stereo Version)","Concerto pour piano No. 5 in E-Flat Major, Op. 73 ""L'empereur"": II. Adagio un poco mosso - Remastered",classical piano,1960,0,466097,,88.184,11,1,0.214,0.0581,-22.875,0.0363,0.99,0.961,0.0871,0.0425,1.0,66,0.0152
30695784,Shorty Rogers,"""The Three"" & ""The Two"" (Remastered 1991)",Autumn In New York,cool jazz,1960,0,269093,,120.247,0,1,0.436,0.0783,-21.806,0.043,0.984,0.777,0.122,0.211,2.0,66,0.0303
49909471,Sara Montiel,B.S.O. Mi último tango. 100 Años de Cine Español (Remastered 2015),Uno - 2015 Remaster,bolero,1960,0,206507,,98.088,8,0,0.409,0.209,-9.185,0.0384,0.879,0.0,0.36,0.354,5.0,66,0.0758
123231128,Nat King Cole,Wild Is Love,Are You Disenchanted? - Remastered,christmas,1960,0,206547,,70.664,9,0,0.189,0.293,-11.369,0.0356,0.53,2.48e-06,0.39,0.173,2.0,66,0.0303
62167574,Si Zentner,Suddenly It's Swing,When A Gypsy Makes His Violin Cry,exotica,1960,0,153667,,136.361,5,0,0.419,0.307,-13.826,0.0367,0.441,0.000559,0.0736,0.305,2.0,66,0.0303
49919411,Grete Klitgaard,TætPå (Vol. 1),Fiskerpigens sang,dansktop,1960,0,186061,,184.029,2,1,0.315,0.0421,-21.228,0.0384,0.929,0.0,0.568,0.446,2.0,66,0.0303
104630865,Tom Lehrer,Revisited,The Irish Ballad,comedy,1960,0,313733,,86.131,2,0,0.486,0.321,-18.449,0.932,0.892,0.0,0.819,0.561,13.0,66,0.197
6767057,Hugo Montenegro,Cha Chas For Dancing,Mack The Knife,exotica,1960,0,155080,,80.549,7,1,0.556,0.636,-13.021,0.0561,0.73,0.982,0.184,0.751,10.0,66,0.1515
51291314,Javier Solís,Javier Solis Con Acoo De Mariachi,Ojitos Traidores,bolero,1960,0,162600,,170.339,0,1,0.38,0.392,-10.704,0.0558,0.502,0.0,0.0888,0.688,43.0,66,0.6515
2642676,Muddy Waters,Muddy Waters Sings Big Bill Broonzy,Mopper's Blues,blues,1960,0,173240,,76.745,2,1,0.634,0.498,-9.377,0.0308,0.831,0.000479,0.117,0.783,12.0,66,0.1818
47559624,Mario Bua Et Son Orchestre,"Tout doux, tout doucement (feat. Mario Bua et son orchestre) [Mono Version]",Petite fleur,chanson,1960,0,162188,,111.183,0,0,0.438,0.0536,-21.01,0.0356,0.754,0.0601,0.512,0.358,1.0,66,0.0152
62228073,Dean Martin,"Dean Martin: The Capitol Recordings, Vol. 10 (1959-1960)",I Met A Girl,christmas,1960,0,118067,,100.719,6,0,0.634,0.486,-9.761,0.185,0.723,0.0,0.077,0.601,5.0,66,0.0758
6890713,New York Philharmonic,Leonard Bernstein conducts Bernstein,"Symphony No. 2 ""The Age of Anxiety"": Pt. 2a, The Dirge. Largo",classical,1960,0,364907,,68.183,9,1,0.165,0.188,-19.97,0.0396,0.961,0.816,0.177,0.0375,6.0,66,0.0909
88636042,The Video All-Stars,Swingin' Things from Can-Can (Remastered from the Original Somerset Tapes),Let's Do It (Let's Fall in Love),exotica,1960,0,166144,,115.011,3,1,0.704,0.273,-16.007,0.0319,0.699,0.147,0.338,0.664,2.0,66,0.0303
2758722,John Lee Hooker,Travelin',I'll Know Tonight,blues,1960,0,160676,,106.839,10,1,0.767,0.419,-13.364,0.0393,0.669,0.0,0.119,0.881,9.0,66,0.1364
25196027,Gunter Kehr,"J.S. Bach: Orchestral Suites Nos. 1-4, BWV 1066-1069","Orchestral Suite No. 2 in B Minor, BWV 1067: III. Sarabande",classical,1960,0,203467,,92.511,11,0,0.125,0.181,-17.687,0.0361,0.902,0.453,0.246,0.154,2.0,66,0.0303
88665299,Jim & Jesse,Y'all Come: The Essential Jim & Jesse,The River Of Jordan,bluegrass,1960,0,127200,,104.786,9,1,0.684,0.553,-6.951,0.0304,0.518,0.0,0.172,0.809,22.0,66,0.3333
232244785,P. Leela,Umma,Enkanninte,devotional,1960,0,183320,,88.434,4,1,0.491,0.4,-10.784,0.108,0.975,0.676,0.173,0.803,3.0,66,0.0455
15635603,Anne Shelton,Swinging on a Star,Silver Wings in the Moonlight,big band,1960,0,190240,,73.688,7,1,0.397,0.165,-9.993,0.0405,0.97,2.5e-05,0.114,0.541,3.0,66,0.0455
85740649,Zeki Müren,Zeki Müren ile Baş Başa - Nazlı Bir Çiçek Gibi (Radyo Günleri),Ey Hüsnü Cemal,arabesk,1960,0,241989,,81.289,10,1,0.334,0.303,-12.922,0.0461,0.98,0.83,0.239,0.226,1.0,66,0.0152
123629231,Daniel Santos,LO SIENTO POR TI,El Preso,bolero,1960,0,148147,,115.403,5,0,0.752,0.583,-6.761,0.124,0.377,0.0957,0.129,0.718,3.0,66,0.0455
2467858,The Belafonte Folk Singers,Belafonte Returns to Carnegie Hall (Live),Chickens - Live,calypso,1960,0,189082,,80.17,2,1,0.508,0.241,-18.068,0.425,0.848,0.0,0.722,0.326,4.0,66,0.0606
4354972,Philadelphia Orchestra,"Brahms: Violin Concerto in D Major, Op. 77","Violin Concerto in D Major, Op. 77: II. Adagio",classical,1960,0,608600,,106.431,5,1,0.157,0.0671,-23.295,0.0433,0.95,0.0379,0.0548,0.0381,3.0,66,0.0455
135886866,B.B. King,The Great B.B. King,Sweet Sixteen Parts 1 & 2 - Remastered,blues,1960,0,373987,,103.919,1,1,0.532,0.555,-6.292,0.0989,0.672,1.97e-06,0.0413,0.752,13.0,66,0.197
122038783,Bobby Darin,For Teenagers Only,Pity Miss Kitty,big band,1960,0,141373,,80.872,10,0,0.594,0.898,-9.28,0.301,0.753,0.0,0.0627,0.386,3.0,66,0.0455
235351775,Pannalal Bhattacharya,Je Beena Bajiye Gele,Jibaner Ei Kati Din,devotional,1960,0,172933,,86.649,0,1,0.538,0.235,-13.379,0.0345,0.962,1.4e-06,0.147,0.58,15.0,66,0.2273
28819802,Nelson Gonçalves,Meu Perfil,Aguenta O Galho,brega,1960,0,177853,,133.947,5,1,0.586,0.368,-9.319,0.0597,0.821,0.0,0.293,0.786,1.0,66,0.0152
135941803,Miriam Makeba,Miriam Makeba,The Retreat Song (Jikele Maweni),afropop,1960,0,153867,,116.859,11,1,0.594,0.301,-8.765,0.08,0.784,0.0,0.284,0.691,14.0,66,0.2121
229615434,Ghantasala,Kula Daivam,Payaninche O Chiluka,devotional,1960,0,505080,,99.546,4,1,0.408,0.221,-13.05,0.0387,0.761,0.661,0.32,0.467,3.0,66,0.0455
15456761,Gordon Jenkins,Gordon Jenkins Presents Marshall Royal,Battle Royal,exotica,1960,0,162814,,76.008,5,1,0.718,0.262,-10.753,0.0458,0.906,0.387,0.174,0.765,1.0,66,0.0152
62132028,The Marty Paich Orchestra,Mel Torme: Swings Shubert Alley,All I Need Is A Girl,exotica,1960,0,185760,,93.74,4,0,0.59,0.205,-16.155,0.0585,0.76,0.0,0.302,0.53,11.0,66,0.1667
93910152,The George Shearing Quintet And Orchestra,White Satin,There's A Small Hotel,cool jazz,1960,0,177267,,114.466,8,1,0.526,0.202,-17.789,0.0302,0.867,0.72,0.111,0.447,3.0,66,0.0455
219085415,Maynard Ferguson,Let's Face the Music and Dance,The Masquerade Is Over,big band,1960,0,216867,,68.958,10,1,0.556,0.33,-11.26,0.0299,0.364,0.367,0.0805,0.51,2.0,66,0.0303
2642675,Muddy Waters,Muddy Waters Sings Big Bill Broonzy,"Baby, I Done Got Wise",blues,1960,0,176800,,129.304,0,1,0.485,0.553,-7.039,0.0369,0.845,0.00516,0.257,0.693,13.0,66,0.197
4141014,La Lupe,Con El Diablo En El Cuerpo,Con El Diablo En El Cuerpo,bolero,1960,0,136920,,145.223,9,0,0.299,0.669,-4.479,0.0401,0.899,0.000788,0.217,0.816,17.0,66,0.2576
6894395,New York Philharmonic,Grofé: Grand Canyon & Mississippi Suites,Grand Canyon Suite: II. The Painted Desert,classical,1960,0,345907,,78.913,11,0,0.1,0.0335,-21.656,0.0359,0.957,0.592,0.159,0.0276,7.0,66,0.1061
49899746,Tony Casanova,Showdown / The Grave,Showdown - Remastered,downtempo,1960,0,127055,,172.313,0,1,0.45,0.834,-9.867,0.14,0.762,0.000171,0.151,0.663,1.0,66,0.0152
74955667,Larry Clinton & His Orchestra,My Million Sellers,Satan Takes a Holiday,big band,1960,0,192276,,149.623,11,1,0.533,0.608,-9.318,0.102,0.669,1.3e-05,0.293,0.351,1.0,66,0.0152
122129426,The Dreamlovers,The Myth of The Dreamlovers,I'M Thru with You,doo-wop,1960,0,167973,,85.659,3,0,0.509,0.544,-5.828,0.0278,0.862,0.0,0.0586,0.477,1.0,66,0.0152
15456756,Gordon Jenkins,Gordon Jenkins Presents Marshall Royal,Birth of the Blues,exotica,1960,0,206023,,93.602,3,1,0.581,0.0835,-14.268,0.0338,0.816,0.124,0.132,0.433,3.0,66,0.0455
7110771,Henry Mancini,The Blues and the Beat,Kissed in the Greenhouse,exotica,1960,0,67524,,82.678,7,1,0.175,0.0542,-18.866,0.0414,0.933,0.942,0.104,0.0385,6.0,66,0.0909
759204,The Everly Brothers,The Fabulous Style Of The Everly Brothers,('Til) I Kissed You,doo-wop,1960,0,145960,,141.087,1,1,0.569,0.465,-10.431,0.0438,0.614,0.0,0.342,0.664,46.0,66,0.697
204177374,Tom Lehrer,"Tom Lehrer - Satirical, Witty, Musical, Irreverent, Vol. 1 (Remastered 2023)",Wernher Von Braun - Remastered 2023,comedy,1960,0,89362,,95.955,0,1,0.538,0.597,-11.601,0.503,0.925,0.0,0.973,0.882,7.0,66,0.1061
4351213,Philadelphia Orchestra,"Pachelbel: Canon; Albinoni: Adagio; Bach: Jesu, Joy of Man's Desiring; more","Notebook for Anna Magdalena Bach: Little Suite: III. Bist du bei mir, BWV 508",classical,1960,0,219840,,99.699,2,1,0.154,0.22,-16.045,0.0335,0.892,0.882,0.14,0.122,10.0,66,0.1515
15437667,George Melachrino,The Music of Victor Herbert & Sigmund Romberg,Gypsy Love Song,easy listening,1960,0,95293,,57.699,7,1,0.223,0.0688,-27.614,0.037,0.879,0.942,0.167,0.0753,2.0,66,0.0303
3105894,New York Philharmonic,Nocturne,Corral Nocturne from Rodeo,classical,1960,0,244107,,77.748,0,1,0.11,0.0432,-25.008,0.0476,0.927,0.908,0.0763,0.0378,12.0,66,0.1818
56254706,Lucio Alves,A Noite Do Meu Bem...,Estrada Do Sol,bossa nova,1960,0,133081,,110.864,0,1,0.467,0.2,-13.201,0.0589,0.964,0.00527,0.254,0.311,1.0,66,0.0152
62228052,Dean Martin,"Dean Martin: The Capitol Recordings, Vol. 10 (1959-1960)","Love Me, My Love",christmas,1960,0,174307,,116.207,9,1,0.476,0.146,-16.23,0.0353,0.964,0.0204,0.112,0.485,32.0,66,0.4848
6767013,Hugo Montenegro,Boogie Woogie & Bongos,Peter Gunn,exotica,1960,0,132227,,79.734,1,1,0.414,0.628,-16.115,0.0488,0.886,0.943,0.698,0.512,2.0,66,0.0303
121987279,Bobby Darin,This Is Darin,Caravan,big band,1960,0,179467,,173.117,4,0,0.468,0.227,-16.626,0.0915,0.41,1.66e-06,0.0682,0.511,8.0,66,0.1212
2702562,Gerald Wiggins,Let's Make Love,Latin One,cool jazz,1960,0,134600,,151.591,7,1,0.479,0.831,-11.176,0.085,0.297,0.923,0.0633,0.895,4.0,66,0.0606
15815727,Lonnie Johnson,Chicago Blues,Jelly Roll Baker,blues,1960,0,157505,,95.397,0,0,0.571,0.486,-7.982,0.0424,0.905,0.0,0.207,0.778,4.0,66,0.0606
29661841,Pete Seeger,Hootenanny at Carnegie Hall,Jacob's Ladder,folk,1960,0,316507,,149.868,8,1,0.313,0.531,-13.654,0.0494,0.563,0.00385,0.789,0.311,1.0,66,0.0152
11314499,Dinah Shore,Christmas Big Band & Swing Hits,The First Noël,big band,1960,0,79313,,89.718,7,1,0.264,0.195,-12.65,0.0326,0.981,0.0504,0.11,0.425,7.0,66,0.1061
34850193,Jackie Gleason,Opiate d'Amour,Pale Blues,easy listening,1960,0,139347,,166.62,5,0,0.119,0.199,-19.353,0.0403,0.956,0.93,0.322,0.0738,6.0,66,0.0909
72293506,Ral Donner,I Don't Need You,Loveless Love,doo-wop,1960,0,173240,,128.784,3,1,0.694,0.509,-9.313,0.0502,0.766,0.0,0.183,0.947,2.0,66,0.0303
124621966,Charles Aznavour,C'est ça,Liberté,chanson,1960,0,143067,,107.655,9,0,0.609,0.299,-10.501,0.0336,0.977,0.0,0.126,0.641,7.0,66,0.1061
29661618,Jerry Silverman and The Harvesters,Songs of the Civil War,"Just Before the Battle, Mother",dark cabaret,1960,0,254667,,103.82,9,1,0.332,0.0846,-15.739,0.0323,0.981,0.000262,0.167,0.26,1.0,66,0.0152
4349728,Philadelphia Orchestra,Orff: Carmina Burana,Carmina Burana: No. 25 O Fortuna,classical,1960,0,160027,,130.061,2,0,0.346,0.207,-16.689,0.0322,0.947,0.00183,0.28,0.267,11.0,66,0.1667
104630850,Tom Lehrer,Tom Lehrer In Concert,"Fight Fiercely, Harvard - Live",comedy,1960,0,172040,,132.958,2,1,0.549,0.379,-16.842,0.87,0.859,0.0,0.726,0.319,2.0,66,0.0303
74934556,Dominic Behan,Down by the Liffeyside: Irish Street Ballads,Down by the Liffeyside,celtic,1960,0,156627,,136.812,2,1,0.533,0.0253,-22.758,0.103,0.987,0.0,0.0975,0.709,4.0,66,0.0606
4349677,Philadelphia Orchestra,Ravel: Bolero & Alborada del gracioso & Le Tombeau de couperin,"Boléro, M. 81",classical,1960,0,905000,,68.107,0,1,0.38,0.32,-15.866,0.0364,0.843,0.935,0.0825,0.399,1.0,66,0.0152
97329127,Vicente Celestino,"Saudade, Palavra Doce",Olhos de Veludo,brega,1960,0,176493,,74.102,4,0,0.409,0.362,-7.334,0.0368,0.918,0.0,0.105,0.504,2.0,66,0.0303
31677680,María Elena Sandoval,Si Fuera Libre,Cariño,bolero,1960,0,129147,,123.358,4,1,0.645,0.324,-10.482,0.0529,0.993,0.000939,0.387,0.644,4.0,66,0.0606
7110797,Henry Mancini,The Blues and The Beat,After Hours,exotica,1960,0,192267,,64.998,7,1,0.351,0.401,-8.387,0.0436,0.839,0.132,0.115,0.473,3.0,66,0.0455
49821712,The Broom Dusters,Blues After Hours,Long Tall Woman,blues,1960,0,175240,,105.578,9,1,0.467,0.637,-5.023,0.032,0.904,0.00017,0.155,0.544,2.0,66,0.0303
